main	sub	테이블명	사용구분
ccm	보상	ccm_spccf_haap_obrpt_rmspc	0
ccm	보상	ccm_ibnf_np_spc	0
ccm	보상	ccm_siu_prnt	0
ccm	보상	ccm_fdbck_vlr_crr	0
ccm	보상	ccm_asmt_cprt_entp_crr	0
ccm	보상	ccm_gvmt_hrm_info	0
ccm	보상	ccm_hira_scwnd_spc	0
ccm	보상	ccm_dm_rde	0
ccm	보상	ccm_clm_cnn_cr	0
ccm	보상	ccm_ai_aos_frst_stm_spc	0
ccm	보상	ccm_lse_dm_crinf	0
ccm	보상	ccm_rqst_spc	0
ccm	보상	ccm_ctn_ordr_mmt	0
ccm	보상	ccm_md_cnst_spc	0
ccm	보상	ccm_cmp_srv_mntr	0
ccm	보상	ccm_cr_ibnr_ba_gdprc_ndx	0
ccm	보상	ccm_cpent_pst	0
ccm	보상	ccm_los_pfamt	0
ccm	보상	ccm_py_dm_nvcs_adspc	0
ccm	보상	ccm_clm_rcp_nv	0
ccm	보상	ccm_md_asm_dm_mtt	0
ccm	보상	ccm_dm	0
ccm	보상	ccm_rpcrg_itcl_haap_cn	0
ccm	보상	ccm_chrps_ch_rq_spc	0
ccm	보상	ccm_rob_dhaf_adm_bj	0
ccm	보상	ccm_chrps_ch_crr	0
ccm	보상	ccm_cr_ibnr_tqnt_xi	0
ccm	보상	ccm_ardc_adm	0
ccm	보상	ccm_obs_it	0
ccm	보상	ccm_siu_prnt_relcc	0
ccm	보상	ccm_trfx_lmamt	0
ccm	보상	ccm_aos_cnndc	0
ccm	보상	ccm_hira_dmur_rst	0
ccm	보상	ccm_slbta_atpli_obs_it	0
ccm	보상	ccm_cpent_adm_ctn	0
ccm	보상	ccm_pninf_agre_spc	0
ccm	보상	ccm_bd_par_dgn_it	0
ccm	보상	ccm_rcar_amt	0
ccm	보상	ccm_icps_scrg_index	0
ccm	보상	ccm_bi_spc	0
ccm	보상	ccm_fds_snro_alarm_inr_rst	0
ccm	보상	ccm_sel_obs_nv	0
ccm	보상	ccm_prv_dcu	0
ccm	보상	ccm_prdm_sb_cs_spc	0
ccm	보상	ccm_hira_ud_trst	0
ccm	보상	ccm_dmcy_ibnf	0
ccm	보상	ccm_agamt_cc	0
ccm	보상	ccm_lbr_wefr_pbco_tlm	0
ccm	보상	ccm_spc_adm_bjps	0
ccm	보상	ccm_next_nd_cs	0
ccm	보상	ccm_et_dm_lbamt	0
ccm	보상	ccm_pln_stf_crr	0
ccm	보상	ccm_obs_ap_itm	0
ccm	보상	ccm_cr_ibnr_ba_clmct	0
ccm	보상	ccm_cr_ibnr_ba_bsns	0
ccm	보상	ccm_lse_sep_keep	0
ccm	보상	ccm_rank_flt_spc	0
ccm	보상	ccm_hira_paym_gu	0
ccm	보상	ccm_injr_grd	0
ccm	보상	ccm_pl_stf_dt_spc	0
ccm	보상	ccm_dpamt_dl_spc	0
ccm	보상	ccm_hira_spcft_ud	0
ccm	보상	ccm_fdbck_vl_dt_spc	0
ccm	보상	ccm_schd_adm	0
ccm	보상	ccm_mcbd_jb_cfc	0
ccm	보상	ccm_cpent_spcn_prnt	0
ccm	보상	ccm_lse_dm_clm_info	0
ccm	보상	ccm_pln_stf	0
ccm	보상	ccm_drve_lic	0
ccm	보상	ccm_smrt_chek_vl	0
ccm	보상	ccm_cpent_ilglt_bhvr	0
ccm	보상	ccm_lse_op_info	0
ccm	보상	ccm_dm_sv_chrtm	0
ccm	보상	ccm_ins_crme_prnt_rw	0
ccm	보상	ccm_inssw_sprpt_relcc	0
ccm	보상	ccm_ba_flt_mdf_spc	0
ccm	보상	ccm_py_dm_nvcs	0
ccm	보상	ccm_ac_xch_spc	0
ccm	보상	ccm_flt_chr_expl	0
ccm	보상	ccm_md_asm	0
ccm	보상	ccm_dmge_nv_end_imu	0
ccm	보상	ccm_mntn_fct_as_cprcp	0
ccm	보상	ccm_robcr_cnf_spc	0
ccm	보상	ccm_hira_dmbil	0
ccm	보상	ccm_ai_aos_img_file	0
ccm	보상	ccm_dtcl_dmgrt	0
ccm	보상	ccm_icps_scrg_spc	0
ccm	보상	ccm_dm_rd_rptg	0
ccm	보상	ccm_md_cnts_dgn	0
ccm	보상	ccm_lse_hagth_dgn_rmdy_info	0
ccm	보상	ccm_dm_spc	0
ccm	보상	ccm_drv_xi_spc	0
ccm	보상	ccm_dm_rde_dgn	0
ccm	보상	ccm_psbsn_dm	0
ccm	보상	ccm_dmgit_drtcs_dm_dt_spc	0
ccm	보상	ccm_atpli	0
ccm	보상	ccm_cprt_entp_dv	0
ccm	보상	ccm_pln_mvo	0
ccm	보상	ccm_adv_aos_dm	0
ccm	보상	ccm_mdf_elm	0
ccm	보상	ccm_asent_rec_requ	0
ccm	보상	ccm_plst_rs	0
ccm	보상	ccm_adv_aos_dm_spc	0
ccm	보상	ccm_larg_clm_spc	0
ccm	보상	ccm_st_ic	0
ccm	보상	ccm_hira_spcf_spc	0
ccm	보상	ccm_dp_spc	0
ccm	보상	ccm_cr_nv	0
ccm	보상	ccm_crvlt	0
ccm	보상	ccm_swdl_bnd_prg	0
ccm	보상	ccm_hira_prtn_spc	0
ccm	보상	ccm_lse_de_obs_info	0
ccm	보상	ccm_spccf_haap_obs_rptg	0
ins	마감통계외부	Ins_accpb_cvr_prm_diss	0
ins	마감통계외부	ins_ihthe_inq_reply_mtt	0
ins	마감통계외부	ins_mdcs_trt_cr_inq	0
ins	마감통계외부	ins_gn_ins_prm_diss	0
ins	마감통계외부	Ins_accpb_cvr_rfd	0
ins	마감통계외부	ins_dvpns_inqct	0
ins	마감통계외부	ins_dvpns_pstng_tlm	0
ins	마감통계외부	ins_dvpns_ts_cr_da	0
ins	마감통계외부	ins_dvpns_rpbl_rcrmt	0
ins	마감통계외부	ins_dvpns_carmt	0
ins	마감통계외부	ins_dmcy_ibnf_mmcls	0
ins	마감통계외부	ins_rlpmi_trt_bf_inq	0
ins	마감통계외부	ins_dvpns_basts_wrt_cd_adm	0
ins	마감통계외부	ins_gn_rn_dm_clg_info	0
ins	마감통계외부	ins_gn_nelp_clg_cr_info	0
ins	마감통계외부	ins_dvpns_rnwrt_da	0
ins	마감통계외부	ins_cp_ps_cr	0
ins	마감통계외부	ins_crdis_ts_relpc_da	0
ins	마감통계외부	ins_gn_reins_dm_clg_info	0
ins	마감통계외부	Ins_accpb_stch_cvr_rfd_crr	0
ins	마감통계외부	ins_cmins_ins_cr_clg_vrf	0
ins	마감통계외부	ins_rlpmi_trt_cr_rgt	0
ins	마감통계외부	ins_dmgrt	0
ins	마감통계외부	ins_ctupr_pym_crst	0
ins	마감통계외부	ins_snstn_ldgr_inq_tlm	0
ins	마감통계외부	ins_crdis_ts_rst_rcv	0
ins	마감통계외부	ins_cls_rt_adm	0
ins	마감통계외부	Ins_accpb_cr_prm_diss_crr	0
ins	마감통계외부	ins_rl_nwcrt_crfw	0
ins	마감통계외부	ins_crdis_crdif_dt	0
ins	마감통계외부	ins_auto_tf_fbs_bk_cn_rcp	0
ins	마감통계외부	Ins_accpb_cls_cr	0
ins	마감통계외부	ins_mdcs_trt_tlm	0
ins	마감통계외부	ins_udps_info_trs	0
ins	마감통계외부	ins_ihthe_inq_log	0
ins	마감통계외부	ins_dvpns_my_crps_inq	0
ins	마감통계외부	Ins_accpb_rl_nwcrt_crfw	0
ins	마감통계외부	ins_dvpns_dtyns_summ_rcv	0
ins	마감통계외부	ins_dvpns_drve_inq	0
ins	마감통계외부	ins_dcl_info_file_adm	0
ins	마감통계외부	ins_rlpmi_cvr_db_pl_spc	0
ins	마감통계외부	ins_inscp_cl_crinf_dt_inq	0
ins	마감통계외부	ins_cls_ikd_adm	0
ins	마감통계외부	Ins_accpb_cls_cvr_crr	0
ins	마감통계외부	ins_gn_ins_cvr_clg	0
ins	마감통계외부	ins_cr_cvr_cl	0
ins	마감통계외부	Ins_accpb_cr_prm_diss	0
ins	마감통계외부	ins_bscrl_clm_da	0
ins	마감통계외부	ins_dvpns_rglt_vlt	0
ins	마감통계외부	ins_dvpns_mktg_agre_ts	0
ins	마감통계외부	ins_dcl_info_adm	0
ins	마감통계외부	ins_mobl_photo_rgt	0
ins	마감통계외부	ins_auto_tf_nwdrc_bdl_snd	0
ins	마감통계외부	ins_np_cls_sts	0
ins	마감통계외부	ins_dvpns_psins_clm_da	0
ins	마감통계외부	ins_cmins_ins_cr_clg	0
ins	마감통계외부	ins_snstn_ldgr_fl_info	0
ins	마감통계외부	ins_auto_tf_cms_bk_rcp	0
ins	마감통계외부	ins_dvpns_basts_rltn_errcv	0
ins	마감통계외부	Ins_accpb_stch_cr_rfd_crr	0
ins	마감통계외부	ins_idm_bnd	0
ins	마감통계외부	Ins_accpb_cr_whpy_diss	0
ins	마감통계외부	ins_cmins_ins_cr_clgdt	0
ins	마감통계외부	ins_dvpns_carno_dcn_rqda	0
ins	마감통계외부	ins_inorg_hnd_adm	0
ins	마감통계외부	ins_cmins_ptntl_pf_da	0
ins	마감통계외부	ins_nlisr_asso_befo_inq	0
ins	마감통계외부	ins_dvpns_rpbl_rcrmt_sts	0
ins	마감통계외부	ins_crdis_deadr_info	0
ins	마감통계외부	ins_dvpns_pstng_crr	0
ins	마감통계외부	ins_basts_nrdps	0
ins	마감통계외부	ins_cmins_clm_cvr_cls	0
ins	마감통계외부	ins_dvpns_psins_cr_da	0
ins	마감통계외부	ins_nlisr_asso_tlm_inq	0
ins	마감통계외부	ins_udps_info_rcv	0
ins	마감통계외부	ins_nexca_cls_cr	0
ins	마감통계외부	ins_dvpns_ag_drve_clm	0
ins	마감통계외부	ins_dvpns_co_obj_as	0
ins	마감통계외부	Ins_accpb_stch_cvr_rfd	0
ins	마감통계외부	ins_gn_rnprm_clg_info	0
ins	마감통계외부	ins_mnrt	0
ins	마감통계외부	Ins_accpb_cr_rfd_crr	0
ins	마감통계외부	Ins_accpb_stch_cr_rfd	0
ins	마감통계외부	ins_np_cls_cr	0
ins	마감통계외부	ins_basts_rk	0
ins	마감통계외부	ins_mdcs_trt_cr_info	0
ins	마감통계외부	ins_cmins_ins_re_cls	0
ins	마감통계외부	ins_dvpns_nis_da	0
ins	마감통계외부	ins_dvpns_rgvlt_crrcd_adm	0
ins	마감통계외부	ins_inbr_ba_da	0
ins	마감통계외부	ins_rlpmi_trt_cvr_rgt	0
ins	마감통계외부	ins_ntclt_snd_crst	0
ins	마감통계외부	Ins_accpb_cr_whpy_diss_crr	0
ins	마감통계외부	ins_basts_cr	0
ins	마감통계외부	Ins_accpb_cr_whamt	0
ins	마감통계외부	ins_cmins_clm_cvr_re_cls	0
ins	마감통계외부	ins_dvpns_inssw_rtn	0
ins	마감통계외부	ins_dvpns_cr_week_info	0
ins	마감통계외부	ins_nlisr_cr_prm_inq_tlm	0
ins	마감통계외부	ins_crcr_dcls_nelp_prm	0
ins	마감통계외부	ins_dvpns_cr_week_vltif	0
ins	마감통계외부	ins_dvpns_er_rcv	0
ins	마감통계외부	ins_basts_cvr	0
ins	마감통계외부	ins_rlpmi_cvr_db_cvr_spc	0
ins	마감통계외부	ins_tlm_ts_da_atr	0
ins	마감통계외부	ins_crdis_ts_cvr_da	0
ins	마감통계외부	ins_dvpns_pstng	0
ins	마감통계외부	Ins_accpb_cvr_rfd_crr	0
ins	마감통계외부	ins_mdcs_trt_befo_inq	0
ins	마감통계외부	ins_auto_tf_fbs_bk_ch_rcp	0
ins	마감통계외부	ins_snstn_ldgr_dt_inq	0
ins	마감통계외부	ins_cls_cfc_dt_adm	0
ins	마감통계외부	ins_nlisr_asso_cr_inq	0
ins	마감통계외부	ins_dvpns_cr_rgt_adm	0
ins	마감통계외부	ins_crdis_crdif_ge	0
ins	마감통계외부	ins_wdrc_agre_evd_da_vrf	0
ins	마감통계외부	ins_cmrat_crst	0
ins	마감통계외부	ins_tlm_ts_da_er	0
ins	마감통계외부	ins_dvpns_tlm_inq_adm	0
ins	마감통계외부	ins_dvpns_drve_rq	0
ins	마감통계외부	ins_tlm_inq_batch_adm	0
ins	마감통계외부	ins_cls_cfc_adm	0
ins	마감통계외부	Ins_accpb_cr_rfd	0
ins	마감통계외부	ins_inorg_inq_auth_bjps	0
ins	마감통계외부	ins_crcr_cm_cls_nelp_prm	0
ins	마감통계외부	ins_gn_rn_av_clg_info	0
ins	마감통계외부	ins_mdcs_trt_cvr_info	0
ins	마감통계외부	ins_cr_cl	0
ins	마감통계외부	ins_nlisr_asso_cvr_inq	0
ins	마감통계외부	ins_cmins_chr_admr_av	0
ins	마감통계외부	ins_dvpns_icps_inq_auadm	0
ins	마감통계외부	ins_nexca_cls_sts	0
ins	마감통계외부	Ins_accpb_cls_cr_crr	0
ins	마감통계외부	ins_dvpns_dtycr_summ_rcv	0
ins	마감통계외부	ins_dvpns_us_oj_log	0
ins	마감통계외부	Ins_accpb_cvr_prm_diss_crr	0
ins	마감통계외부	ins_ibnr	0
ins	마감통계외부	ins_crdis_ts_cr_da	0
ins	마감통계외부	ins_gn_rins_nelp_clg_info	0
ins	마감통계외부	Ins_accpb_cls_cvr	0
ins	마감통계외부	ins_dvpns_clm_drv	0
ins	마감통계외부	ins_cls_grttg_da	0
ins	마감통계외부	ins_gn_rn_nelp_clg_info	0
ins	마감통계외부	ins_gn_rins_av_clg_info	0
ccm	소송	ccm_lw_clm_cvr	0
ccm	소송	ccm_dm_lbamt_cc	0
ccm	소송	ccm_lw	0
ccm	소송	ccm_depst	0
ccm	소송	ccm_lw_bsns_flg	0
ccm	소송	ccm_lwjd_victm	0
ccm	소송	ccm_cr_pgamt_spc	0
ccm	소송	ccm_lw_bf_iq_rq	0
ccm	소송	ccm_et_pgamt_spc	0
ccm	소송	ccm_loss_rtamt_dt	0
ccm	소송	ccm_bd_ap_next_mdcf	0
ccm	소송	ccm_bd_ap_itm	0
ccm	소송	ccm_lw_acd_csf	0
ccm	소송	ccm_trm_los_amt	0
ccm	소송	ccm_next_mdcf	0
ccm	소송	ccm_lw_prg	0
ccm	소송	ccm_py_jgamt_cs	0
ccm	소송	ccm_gn_ltrm_pgamt_spc	0
ccm	소송	ccm_lw_obs_it_spc	0
ccm	소송	ccm_ns_rs_spc	0
ccm	소송	ccm_cv_obsrt_cal	0
ccm	소송	ccm_lwjd	0
ccm	소송	ccm_lw_noty_spc	0
ccm	소송	ccm_lw_noty_dt_spc	0
ccm	소송	ccm_loss_rtamt_cal	0
ccm	소송	ccm_dm_lbamt_dlay_nt_cal	0
ccm	소송	ccm_depst_trd_de	0
ccm	소송	ccm_lw_bsamt_spc	0
ccm	소송	ccm_lw_bf_iq_tlamt	0
ccm	소송	ccm_lw_missu_spc	0
ccm	소송	ccm_law_cnst_spc	0
ccm	소송	ccm_lw_obs_desc	0
ccm	소송	ccm_lw_relcc	0
ccm	소송	ccm_lw_nt_cal_spc	0
ccm	소송	ccm_plat_deft_adm	0
ccm	소송	ccm_law_cnst	0
ccm	소송	ccm_lw_merg_obs_spc	0
ccm	소송	ccm_bd_ap_obs_dgn	0
ccm	소송	ccm_flt_stf_dc	0
cmp	준법	cmp_wlst_pvcr_adm	0
cmp	준법	cmp_psinf_us_mktg_utl_spc	0
cmp	준법	cmp_usly_svle_chek	0
cmp	준법	cmp_ad_scpt	0
cmp	준법	cmp_lwad_cd	0
cmp	준법	cmp_ad_scpt_prvsp	0
cmp	준법	cmp_intnl_crut_rcp_spc	0
cmp	준법	cmp_bnc_rcv_tlm	0
cmp	준법	cmp_psn_crdif_tpcl_of_crst	0
cmp	준법	cmp_kye_self_rprt	0
cmp	준법	cmp_slfrgl_vltb	0
cmp	준법	cmp_ad_scpt_chek	0
cmp	준법	cmp_cmpln_rptg	0
cmp	준법	cmp_wlst_pvcr_ud_crr	0
cmp	준법	cmp_cvap_relcc	0
cmp	준법	cmp_crdm_adm	0
cmp	준법	cmp_hamt_ase_ctm_crst	0
cmp	준법	cmp_cvap_adm	0
cmp	준법	cmp_crp_seal_us_adm	0
cmp	준법	cmp_intl_crut_spcn_dl	0
cmp	준법	cmp_ctm_cnf_sys	0
cmp	준법	cmp_ad_scpt_chek_list	0
cmp	준법	cmp_vl_chk_cd	0
cmp	준법	cmp_lwad_plg_adm	0
cmp	준법	cmp_psn_crdio_tp_rq	0
cmp	준법	cmp_etcs_mgm_qust	0
cmp	준법	cmp_etcs_mgm_bjps_crst	0
cmp	준법	cmp_cmpln_adx_file_chek	0
cmp	준법	cmp_cyc_vl_chk	0
cmp	준법	cmp_lw_adm_cmt_ap_rq	0
cmp	준법	cmp_ad_scpt_file_adm	0
cmp	준법	cmp_psn_crdio_org	0
cmp	준법	cmp_cvap_dl_crr	0
ins	계약관리	ins_ag_driver	0
ins	계약관리	ins_cramt_info	0
ins	계약관리	ins_cmins_rt_cc_ba	0
ins	계약관리	ins_cr_scp_rt_ad_atr	0
ins	계약관리	ins_ag_drve_is_requ_info	0
ins	계약관리	ins_ins_cr	0
ins	계약관리	ins_dmcy_ibnf_adm_cr	0
ins	계약관리	ins_gr_ctm_gd_dscrt	0
ins	계약관리	ins_fire_rkgr_ndx	0
ins	계약관리	ins_prs_cr_ctp	0
ins	계약관리	ins_prs_cr	0
ins	계약관리	ins_dvpns_carnm_info	0
ins	계약관리	ins_dvpns_carnm_ctp	0
ins	계약관리	ins_lap_ntc_ob	0
ins	계약관리	ins_pyp_ss_adm	0
ins	계약관리	ins_crp_entp_vl	0
ins	계약관리	ins_eng_inply_prg_adm	0
ins	계약관리	ins_rlpmi_cvr_scp_dbcdt	0
ins	계약관리	ins_hpcar_srv_xstf_adm	0
ins	계약관리	ins_carnm_cr_ty	0
ins	계약관리	ins_ag_drve_entp	0
ins	계약관리	ins_cmpg_it_itm	0
ins	계약관리	ins_hrmny_dcobj_ba_info	0
ins	계약관리	ins_hrmny_xclc_dc	0
ins	계약관리	ins_seoul_milg_adm	0
ins	계약관리	ins_bn	0
ins	계약관리	ins_cmpg_rst	0
ins	계약관리	ins_cr_udrtk_are_rt	0
ins	계약관리	ins_acpt_rj_ccl_bj	0
ins	계약관리	ins_cr_relpc	0
ins	계약관리	ins_er_cr_adm	0
ins	계약관리	ins_nrdps_tisrd_nt_spc	0
ins	계약관리	ins_cr_cvr	0
ins	계약관리	ins_cr_ta_prv_rq_dt	0
ins	계약관리	ins_gr_gd_rgt	0
ins	계약관리	ins_gr_cr_ctm_relpc	0
ins	계약관리	ins_prdcp_prs_carnm	0
ins	계약관리	ins_cmins_rt_cc_prv	0
ins	계약관리	ins_temp_cnmcd_rq	0
ins	계약관리	ins_xcrt_info	0
ins	계약관리	ins_eng_ins_ply_is	0
ins	계약관리	ins_cr_trt_rt_adm	0
ins	계약관리	ins_fmlz_dcu_ntc_prg_adm	0
ins	계약관리	ins_dvpns_carnm_cr_ty	0
ins	계약관리	ins_dvpns_inq_requ_rsv	0
ins	계약관리	ins_once_wrk_bj	0
ins	계약관리	ins_carg_ntn_cty	0
ins	계약관리	ins_outs_carnm	0
ins	계약관리	ins_sbscr_dmydp_inq	0
ins	계약관리	ins_outs_carnm_atch	0
ins	계약관리	ins_cmpg_ctm_bj	0
ins	계약관리	ins_ndv_is_crtf_log	0
ins	계약관리	ins_cr_cr_noty	0
ins	계약관리	ins_bn_lb_flg_tp	0
ins	계약관리	ins_spc_adm_nrdps	0
ins	계약관리	ins_prdcp_or_brand	0
ins	계약관리	ins_crp_entp_vl_rst	0
ins	계약관리	ins_fire_relpc_ad_info	0
ins	계약관리	ins_atrnw_rj_rq_adm	0
ins	계약관리	ins_bn_adx_trt	0
ins	계약관리	ins_crcr_udrtk_atr	0
ins	계약관리	ins_spc_cr_adm	0
ins	계약관리	ins_ap_rt_err_cr	0
ins	계약관리	ins_ins_bn_cc_tp	0
ins	계약관리	ins_nds_tpcd_adm_dt	0
ins	계약관리	ins_cr_nds_fmldc	0
ins	계약관리	ins_dln_pout_mtt	0
ins	계약관리	ins_pl_agre_autno_is	0
ins	계약관리	ins_nr_cr	0
ins	계약관리	ins_crdif_inq_agr_adm	0
ins	계약관리	ins_sbrnc_index_crst	0
ins	계약관리	ins_pr_vcr_ch_mtt	0
ins	계약관리	ins_batch_bzdy	0
ins	계약관리	ins_xtng_equ_chk	0
ins	계약관리	ins_cmpg_qusnr	0
ins	계약관리	ins_condt_bf_is_inq	0
ins	계약관리	ins_cmpg_mng_mtt	0
ins	계약관리	ins_rlpmi_cvr_scp_dbcs	0
ins	계약관리	ins_auto_ntc_adm	0
ins	계약관리	ins_bsns_dat	0
ins	계약관리	ins_cr_cr_dmgrt	0
ins	계약관리	ins_nds_tpcd_adm	0
ins	계약관리	ins_crp_spcrt_ap	0
ins	계약관리	ins_bsns_noty_dcu	0
ins	계약관리	ins_carnm_ctp	0
ins	계약관리	ins_cmpg_cr_info	0
ins	계약관리	ins_cr_scp_rt	0
ins	계약관리	ins_auto_rnw_ariv	0
ins	계약관리	ins_cr_ta_prv_rq	0
ins	계약관리	ins_carg_ntn	0
ins	계약관리	ins_ndv_is_crtf	0
ins	계약관리	ins_logor_bzps	0
ins	계약관리	ins_cmpg_qust_rst	0
ins	계약관리	ins_dvpns_cramt_info	0
ins	계약관리	ins_cr_noty_msg	0
ins	계약관리	ins_rlpmi_cvr_spc	0
ins	계약관리	ins_cr_cvr_cv_rq	0
ins	계약관리	ins_cr_img_adm	0
ins	계약관리	ins_bsns_dat_it	0
ins	계약관리	ins_bdl_cr_ta	0
ins	계약관리	ins_cr_nds_mstr	0
ins	계약관리	ins_cmpg_qust_qtit	0
ins	계약관리	ins_bdl_nds	0
ins	계약관리	ins_totls_cr	0
ins	계약관리	ins_gr_cr_ctm	0
ins	계약관리	ins_carnm_info	0
ins	계약관리	ins_spcl_img_ch_crr	0
ins	계약관리	ins_dvpns_nds_inr_inq	0
fin	재무회계	fin_py_st	0
fin	재무회계	fin_crpca_prv_adm	0
fin	재무회계	fin_md_rq_bj	0
fin	재무회계	fin_bz_awrd_erp_rltn	0
fin	재무회계	fin_pyst_dv_dl_spc	0
fin	재무회계	fin_pool_adm	0
fin	재무회계	fin_py_cr_spc	0
fin	재무회계	fin_stm_xc	0
fin	재무회계	fin_inr_memo_crr	0
fin	재무회계	fin_mbsh_crd_is_rq	0
fin	재무회계	fin_crd_ap_er_adm	0
fin	재무회계	fin_mbsh_crd_is_spc	0
fin	재무회계	fin_spc_acc_tf_vrspc	0
fin	재무회계	fin_wdrc_agre_dhaf_chk	0
fin	재무회계	fin_dcl_itnm_adm	0
fin	재무회계	fin_frst_ifrs_tacc_ldg	0
fin	재무회계	fin_lq_spc	0
fin	재무회계	fin_bdl_tf_trrv_spc	0
fin	재무회계	fin_onl_dl_bsns_adm	0
fin	재무회계	fin_dy_fd_rq	0
fin	재무회계	fin_rv_xc_mnt_adm	0
fin	재무회계	fin_fnorg	0
fin	재무회계	fin_lctx_pym_crst	0
fin	재무회계	fin_svi_ase_spc	0
fin	재무회계	fin_dlplc_act	0
fin	재무회계	fin_rv_xc	0
fin	재무회계	fin_evd	0
fin	재무회계	fin_ldg_atr_meta	0
fin	재무회계	fin_dpot	0
fin	재무회계	fin_bz_avtb	0
fin	재무회계	fin_crpca_ar_ps_adm	0
fin	재무회계	fin_acc_ldg	0
fin	재무회계	fin_amg_act_is_crr	0
fin	재무회계	fin_eme_rk_rfamt	0
fin	재무회계	fin_cnn_ins_ply_adm	0
fin	재무회계	fin_mnts_prm	0
fin	재무회계	fin_ldg_memo	0
fin	재무회계	fin_badbt_pv	0
fin	재무회계	fin_ln_bnd_mbr	0
fin	재무회계	fin_fc_rm_rq	0
fin	재무회계	fin_exp_aact_dt	0
fin	재무회계	fin_imty_tf_pydy_tsm	0
fin	재무회계	fin_cu_st_dt	0
fin	재무회계	fin_clsf_form_form	0
fin	재무회계	fin_adtx_rpr_xcpt	0
fin	재무회계	fin_br_fd_dot	0
fin	재무회계	fin_rstx_spc_cltn_summ	0
fin	재무회계	fin_lq_ldg	0
fin	재무회계	fin_mnth_cls_tot	0
fin	재무회계	fin_bz_avtb_instm	0
fin	재무회계	fin_jrd_uof	0
fin	재무회계	fin_crp_crd_dm_info	0
fin	재무회계	fin_lq_dot	0
fin	재무회계	fin_rppsc_ap_rq	0
fin	재무회계	fin_mnbrn_acc_slp_spc	0
fin	재무회계	fin_dp_ldg_memo	0
fin	재무회계	fin_wn_py_rq	0
fin	재무회계	fin_fx_ase_rdt_dp	0
fin	재무회계	fin_fd_inex_pl	0
fin	재무회계	fin_cls_da_dl	0
fin	재무회계	fin_rstx_spc_cltn_dt	0
fin	재무회계	fin_act_cls_cfc_vrf	0
fin	재무회계	fin_br_fd_cr	0
fin	재무회계	fin_elec_tx_bll_vrspc	0
fin	재무회계	fin_py_cr_dtspc	0
fin	재무회계	fin_aprt_adm	0
fin	재무회계	fin_dcl_da_cc_acc	0
fin	재무회계	fin_spc_acc_fdtf_spc	0
fin	재무회계	fin_rinsc_lq_da_ap	0
fin	재무회계	fin_ifrs_fina_tlm	0
fin	재무회계	fin_ifrs9_tacc_ldg	0
fin	재무회계	fin_condt_pend_adm	0
fin	재무회계	fin_crptx_pd_rstx	0
fin	재무회계	fin_intnl_dl_slp	0
fin	재무회계	fin_usr_ic_xc_crr	0
fin	재무회계	fin_crpca_is_crst	0
fin	재무회계	fin_lq_asmt_xc	0
fin	재무회계	fin_py_cr_dp_spc	0
fin	재무회계	fin_epay_file_spc	0
fin	재무회계	fin_ntacc_fina_gp_mpp	0
fin	재무회계	fin_pyst_cnc_noty	0
fin	재무회계	fin_edutx_cc	0
fin	재무회계	fin_exp_aact	0
fin	재무회계	fin_ntacc	0
fin	재무회계	fin_crd_nnt_adm	0
fin	재무회계	fin_lq_dot_poamt	0
fin	재무회계	fin_cls_form_tot_calc	0
fin	재무회계	fin_vnc_as_dot	0
fin	재무회계	fin_bzcs_prv_dmd	0
fin	재무회계	fin_spc_acc_fd_tf	0
fin	재무회계	fin_crpca_us_spc	0
fin	재무회계	fin_dmcy_ibnf	0
fin	재무회계	fin_spl_stm_rq_ap	0
fin	재무회계	fin_ldg_ch_tabl	0
fin	재무회계	fin_po	0
fin	재무회계	fin_ins_ctm_mbrs_ctm_mpp	0
fin	재무회계	fin_crpca	0
fin	재무회계	fin_fc_rm_rcpnt	0
fin	재무회계	fin_dcl_row_it_dt	0
fin	재무회계	fin_po_rst	0
fin	재무회계	fin_ldg_acc_crr	1
fin	재무회계	fin_py_xc	1
fin	재무회계	fin_rv_etdl_rq_spc	0
fin	재무회계	fin_dtcl_cls_form	0
fin	재무회계	fin_erp_rltn	0
fin	재무회계	fin_dp_ldg	0
fin	재무회계	fin_rv_etdl_stm_line	0
fin	재무회계	fin_rtm_slr_dt	0
fin	재무회계	fin_frst_tacc_ldg	0
fin	재무회계	fin_fc_chk	0
fin	재무회계	fin_pnt_stm	0
fin	재무회계	fin_lq_bdl_asmt	0
fin	재무회계	fin_cls_form	0
fin	재무회계	fin_ldg_memo_crr	0
fin	재무회계	fin_elec_txbll_itm	0
fin	재무회계	fin_dl_rst_spc	0
fin	재무회계	fin_usr_scr_atr	0
fin	재무회계	fin_mend_rptg_bz_avtb	0
fin	재무회계	fin_fc_rm_bj_ldg	0
fin	재무회계	fin_elec_prv_dcu	0
fin	재무회계	fin_fd_cr_spc	0
fin	재무회계	fin_onl_batch_exec_info	0
fin	재무회계	fin_slp	1
fin	재무회계	fin_pa_inr	0
fin	재무회계	fin_badbt_st	0
fin	재무회계	fin_nfnc_rtm_slr	0
fin	재무회계	fin_fd_index	0
fin	재무회계	fin_bk_dl_tot	0
fin	재무회계	fin_slp_dtcl_crt_spc	0
fin	재무회계	fin_py_st_np_spc	0
fin	재무회계	fin_cmn_tot_calc	0
fin	재무회계	fin_edutx_inr	0
fin	재무회계	fin_lq_asmt_adm	0
fin	재무회계	fin_inr_ifrs_tacc_ldg	0
